Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 6071,https://www.congress.gov/bill/116th-congress/house-bill/6071,116th Congress (2019-2020),,FEMA Disaster Preparedness Improvement Act,"Rep. Garamendi, John [D-CA-3]",3/4/20,,,,3,House - Transportation and Infrastructure,3/5/20,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
H.R. 6070,https://www.congress.gov/bill/116th-congress/house-bill/6070,116th Congress (2019-2020),,Border Health Security Act of 2020,"Rep. Torres Small, Xochitl [D-NM-2]",3/3/20,,,,10,"House - Energy and Commerce, Foreign Affairs",3/3/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6069,https://www.congress.gov/bill/116th-congress/house-bill/6069,116th Congress (2019-2020),,American Job Centers Family Accessibility Act of 2020,"Rep. Pappas, Chris [D-NH-1]",3/3/20,,,,13,House - Education and Labor,3/3/20,Referred to the House Committee on Education and Labor.
H.R. 6068,https://www.congress.gov/bill/116th-congress/house-bill/6068,116th Congress (2019-2020),,"To direct the Secretary of Health and Human Services to enter into an agreement with the National Academies of Sciences, Engineering, and Medicine to conduct a study on the health outcomes of the use of e-cigarettes during pregnancy, and for other purposes.","Rep. Moore, Gwen [D-WI-4]",3/3/20,,,,0,House - Energy and Commerce,3/3/20,Referred to the House Committee on Energy and Commerce.
H.R. 6067,https://www.congress.gov/bill/116th-congress/house-bill/6067,116th Congress (2019-2020),,SALE Act of 2020,"Rep. Marshall, Roger W. [R-KS-1]",3/3/20,,,,9,House - Agriculture,3/3/20,Referred to the House Committee on Agriculture.
H.R. 6066,https://www.congress.gov/bill/116th-congress/house-bill/6066,116th Congress (2019-2020),,Passenger Train Safety Act,"Rep. Heck, Denny [D-WA-10]",3/3/20,,,,4,House - Transportation and Infrastructure,3/4/20,"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials."
H.R. 6065,https://www.congress.gov/bill/116th-congress/house-bill/6065,116th Congress (2019-2020),,To block the implementation of a recent presidential proclamation restricting individuals from certain countries from entering the United States.,"Rep. Chu, Judy [D-CA-27]",3/3/20,,,,3,House - Judiciary,3/3/20,Referred to the House Committee on the Judiciary.
H.R. 6064,https://www.congress.gov/bill/116th-congress/house-bill/6064,116th Congress (2019-2020),,NIST Plumbing Research Act of 2020,"Rep. Cartwright, Matt [D-PA-8]",3/3/20,,,,6,"House - Science, Space, and Technology",3/3/20,"Referred to the House Committee on Science, Space, and Technology."
H.R. 6063,https://www.congress.gov/bill/116th-congress/house-bill/6063,116th Congress (2019-2020),,Pilot Training Enhancement Act,"Rep. Brown, Anthony G. [D-MD-4]",3/3/20,,,,4,House - Transportation and Infrastructure,3/4/20,Referred to the Subcommittee on Aviation.
H.R. 6062,https://www.congress.gov/bill/116th-congress/house-bill/6062,116th Congress (2019-2020),,"To amend certain provisions in the Federal Food, Drug, and Cosmetic Act relating to the discontinuance or interruption in the production of life-saving drugs so as to apply such provisions with respect to life-saving devices, and for other purposes.","Rep. Schneider, Bradley Scott [D-IL-10]",3/3/20,,,,3,House - Energy and Commerce,3/4/20,Sponsor introductory remarks on measure. (CR H1476)
H.R. 6061,https://www.congress.gov/bill/116th-congress/house-bill/6061,116th Congress (2019-2020),,State Justice Improvement Act,"Rep. Nadler, Jerrold [D-NY-10]",3/3/20,,,,2,House - Judiciary,3/3/20,Referred to the House Committee on the Judiciary.
H.R. 6060,https://www.congress.gov/bill/116th-congress/house-bill/6060,116th Congress (2019-2020),,Veterans Burial Benefit Correction Act,"Rep. Watkins, Steve [R-KS-2]",3/2/20,,,,0,"House - Veterans' Affairs, Natural Resources",3/10/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 6059,https://www.congress.gov/bill/116th-congress/house-bill/6059,116th Congress (2019-2020),,To amend the Internal Revenue Code of 1986 to extend certain tax benefits related to empowerment zones to the District of Columbia.,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",3/2/20,,,,0,House - Ways and Means,3/2/20,Referred to the House Committee on Ways and Means.
H.R. 6058,https://www.congress.gov/bill/116th-congress/house-bill/6058,116th Congress (2019-2020),,SHOP SAFE Act of 2020,"Rep. Nadler, Jerrold [D-NY-10]",3/2/20,,,,5,House - Judiciary,3/2/20,Referred to the House Committee on the Judiciary.
H.R. 6057,https://www.congress.gov/bill/116th-congress/house-bill/6057,116th Congress (2019-2020),,Stop the Spread of Invasive Mussels Act of 2020,"Rep. McAdams, Ben [D-UT-4]",3/2/20,,,,2,"House - Transportation and Infrastructure, Natural Resources",3/10/20,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
H.R. 6056,https://www.congress.gov/bill/116th-congress/house-bill/6056,116th Congress (2019-2020),,Accountable Capitalism Act,"Rep. Lujan, Ben Ray [D-NM-3]",3/2/20,,,,1,"House - Energy and Commerce, Ways and Means, Financial Services, House Administration, Education and Labor",3/2/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, Financial Services, House Administration, and Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6055,https://www.congress.gov/bill/116th-congress/house-bill/6055,116th Congress (2019-2020),,Community Reentry Act of 2020,"Rep. Lewis, John [D-GA-5]",3/2/20,,,,0,House - Judiciary,3/2/20,Referred to the House Committee on the Judiciary.
H.R. 6054,https://www.congress.gov/bill/116th-congress/house-bill/6054,116th Congress (2019-2020),,REPEAL HIV Discrimination Act of 2020,"Rep. Lee, Barbara [D-CA-13]",3/2/20,,,,30,"House - Judiciary, Energy and Commerce, Armed Services",3/2/20,"Referred to the Committee on the Judiciary, and in addition to the Committees on Energy and Commerce, and Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6053,https://www.congress.gov/bill/116th-congress/house-bill/6053,116th Congress (2019-2020),,Test Your Well Water Act,"Rep. Kildee, Daniel T. [D-MI-5]",3/2/20,,,,4,House - Energy and Commerce,3/2/20,Referred to the House Committee on Energy and Commerce.
H.R. 6052,https://www.congress.gov/bill/116th-congress/house-bill/6052,116th Congress (2019-2020),,IJC Accountability Act,"Rep. Katko, John [R-NY-24]",3/2/20,,,,2,House - Foreign Affairs,3/2/20,Referred to the House Committee on Foreign Affairs.
H.R. 6051,https://www.congress.gov/bill/116th-congress/house-bill/6051,116th Congress (2019-2020),,READ Act,"Rep. Houlahan, Chrissy [D-PA-6]",3/2/20,,,,1,House - Education and Labor,3/2/20,Referred to the House Committee on Education and Labor.
H.R. 6050,https://www.congress.gov/bill/116th-congress/house-bill/6050,116th Congress (2019-2020),,Puerto Rico WaterSMART Grants Eligibility Act,"Rep. Gonzalez-Colon, Jenniffer [R-PR-At Large]",3/2/20,,,,5,House - Natural Resources,3/2/20,Referred to the House Committee on Natural Resources.
H.R. 6049,https://www.congress.gov/bill/116th-congress/house-bill/6049,116th Congress (2019-2020),,Medical Supply Chain Security Act,"Rep. Gallagher, Mike [R-WI-8]",3/2/20,,,,1,House - Energy and Commerce,3/2/20,Referred to the House Committee on Energy and Commerce.
H.R. 6048,https://www.congress.gov/bill/116th-congress/house-bill/6048,116th Congress (2019-2020),,Special Needs Tax Credit Act,"Rep. Deutch, Theodore E. [D-FL-22]",3/2/20,,,,0,House - Ways and Means,3/2/20,Referred to the House Committee on Ways and Means.
H.R. 6047,https://www.congress.gov/bill/116th-congress/house-bill/6047,116th Congress (2019-2020),,Improving Child Care for Working Families Act of 2020,"Rep. Axne, Cynthia [D-IA-3]",3/2/20,,,,3,House - Ways and Means,3/2/20,Referred to the House Committee on Ways and Means.
H.R. 6046,https://www.congress.gov/bill/116th-congress/house-bill/6046,116th Congress (2019-2020),,Castle Pines Community Act,"Rep. Buck, Ken [R-CO-4]",3/2/20,,,,0,House - Oversight and Reform,3/2/20,Referred to the House Committee on Oversight and Reform.
H.R. 6045,https://www.congress.gov/bill/116th-congress/house-bill/6045,116th Congress (2019-2020),,Recognizing the Role of Direct Support Professionals Act,"Rep. Rice, Kathleen M. [D-NY-4]",3/2/20,,,,5,House - Education and Labor,3/2/20,Referred to the House Committee on Education and Labor.
H.R. 6044,https://www.congress.gov/bill/116th-congress/house-bill/6044,116th Congress (2019-2020),,Accurate Labels Act,"Rep. Kinzinger, Adam [R-IL-16]",3/2/20,,,,1,House - Energy and Commerce,3/2/20,Referred to the House Committee on Energy and Commerce.
H.R. 6043,https://www.congress.gov/bill/116th-congress/house-bill/6043,116th Congress (2019-2020),,PAW Against Trafficking Act,"Rep. Lipinski, Daniel [D-IL-3]",3/2/20,,,,0,"House - Foreign Affairs, Natural Resources",3/9/20,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
H.R. 6042,https://www.congress.gov/bill/116th-congress/house-bill/6042,116th Congress (2019-2020),,Sanctity of Life Act of 2020,"Rep. King, Steve [R-IA-4]",3/2/20,,,,0,House - Judiciary,3/2/20,Referred to the House Committee on the Judiciary.
H.R. 6041,https://www.congress.gov/bill/116th-congress/house-bill/6041,116th Congress (2019-2020),,State and National Guard Fairness Act of 2020,"Rep. Wright, Ron [R-TX-6]",2/28/20,,,,1,House - Ways and Means,2/28/20,Referred to the House Committee on Ways and Means.
H.R. 6040,https://www.congress.gov/bill/116th-congress/house-bill/6040,116th Congress (2019-2020),,Small Business Relief From Communicable Disease Induced Economic Hardship Act of 2020,"Rep. Velazquez, Nydia M. [D-NY-7]",2/28/20,,,,2,House - Small Business,2/28/20,Referred to the House Committee on Small Business.
H.R. 6039,https://www.congress.gov/bill/116th-congress/house-bill/6039,116th Congress (2019-2020),,"To require the Secretary of Veterans Affairs to seek to enter into an agreement with the city of Vallejo, California, for the transfer of Mare Island Naval Cemetery in Vallejo, California, and for other purposes.","Rep. Thompson, Mike [D-CA-5]",2/28/20,,,,0,House - Veterans' Affairs,3/9/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 6038,https://www.congress.gov/bill/116th-congress/house-bill/6038,116th Congress (2019-2020),,Aviation-Impacted Communities Act,"Rep. Smith, Adam [D-WA-9]",2/28/20,,,,17,House - Transportation and Infrastructure,3/2/20,Referred to the Subcommittee on Aviation.
H.R. 6037,https://www.congress.gov/bill/116th-congress/house-bill/6037,116th Congress (2019-2020),,Fair Access to Legal Counsel Act of 2020,"Rep. Sarbanes, John P. [D-MD-3]",2/28/20,,,,5,House - Judiciary,2/28/20,Referred to the House Committee on the Judiciary.
H.R. 6036,https://www.congress.gov/bill/116th-congress/house-bill/6036,116th Congress (2019-2020),,VA Family Leave Act of 2020,"Rep. Roe, David P. [R-TN-1]",2/28/20,,,,0,House - Veterans' Affairs,3/11/20,Subcommittee on Health Discharged.
H.R. 6035,https://www.congress.gov/bill/116th-congress/house-bill/6035,116th Congress (2019-2020),,American Wild Game and Livestock Protection Act,"Rep. Peterson, Collin C. [D-MN-7]",2/28/20,,,,3,House - Natural Resources,3/9/20,"Referred to the Subcommittee on Water, Oceans, and Wildlife."
H.R. 6034,https://www.congress.gov/bill/116th-congress/house-bill/6034,116th Congress (2019-2020),,Hmong and Lao Refugee Deportation Prohibition Act of 2020,"Rep. McCollum, Betty [D-MN-4]",2/28/20,,,,19,House - Judiciary,2/28/20,Referred to the House Committee on the Judiciary.
H.R. 6033,https://www.congress.gov/bill/116th-congress/house-bill/6033,116th Congress (2019-2020),,Pell to Grad Act,"Rep. Lawrence, Brenda L. [D-MI-14]",2/28/20,,,,6,House - Education and Labor,2/28/20,Referred to the House Committee on Education and Labor.
H.R. 6032,https://www.congress.gov/bill/116th-congress/house-bill/6032,116th Congress (2019-2020),,Transportation Workforce Centers of Excellence Act,"Rep. Langevin, James R. [D-RI-2]",2/28/20,,,,1,House - Transportation and Infrastructure,3/2/20,Referred to the Subcommittee on Highways and Transit.
H.R. 6031,https://www.congress.gov/bill/116th-congress/house-bill/6031,116th Congress (2019-2020),,Clery Compliance Officer Designation Act of 2020,"Rep. Kuster, Ann M. [D-NH-2]",2/28/20,,,,1,House - Education and Labor,2/28/20,Referred to the House Committee on Education and Labor.
H.R. 6030,https://www.congress.gov/bill/116th-congress/house-bill/6030,116th Congress (2019-2020),,"To amend title 5, United States Code, to allow spouses of uniformed service members to make contributions towards such member's Thrift Savings Fund account, and for other purposes.","Rep. Kelly, Trent [R-MS-1]",2/28/20,,,,0,House - Oversight and Reform,2/28/20,Referred to the House Committee on Oversight and Reform.
H.R. 6029,https://www.congress.gov/bill/116th-congress/house-bill/6029,116th Congress (2019-2020),,"To designate the facility of the United States Postal Service located at 215 1st Avenue in Amory, Mississippi, as the ""Command Sergeant Major Lawrence E. 'Rabbit' Kennedy Post Office Building"".","Rep. Kelly, Trent [R-MS-1]",2/28/20,,,,0,House - Oversight and Reform,2/28/20,Referred to the House Committee on Oversight and Reform.
H.R. 6028,https://www.congress.gov/bill/116th-congress/house-bill/6028,116th Congress (2019-2020),,Stable SSI Benefits and Housing Assistance Act,"Rep. Gomez, Jimmy [D-CA-34]",2/28/20,,,,2,House - Ways and Means,2/28/20,Referred to the House Committee on Ways and Means.
H.R. 6027,https://www.congress.gov/bill/116th-congress/house-bill/6027,116th Congress (2019-2020),,Restore Veterans' Compensation Act of 2020,"Rep. Gallego, Ruben [D-AZ-7]",2/28/20,,,,4,"House - Armed Services, Veterans' Affairs",3/9/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 6026,https://www.congress.gov/bill/116th-congress/house-bill/6026,116th Congress (2019-2020),,Civil Rights Legacy Protection Act,"Rep. Cohen, Steve [D-TN-9]",2/28/20,,,,4,House - Judiciary,2/28/20,Referred to the House Committee on the Judiciary.
H.R. 6025,https://www.congress.gov/bill/116th-congress/house-bill/6025,116th Congress (2019-2020),,Clean Air Sharp Minds Act,"Rep. Clark, Katherine M. [D-MA-5]",2/28/20,,,,0,"House - Energy and Commerce, Education and Labor",2/28/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6024,https://www.congress.gov/bill/116th-congress/house-bill/6024,116th Congress (2019-2020),,Native Plant Species Pilot Program Act of 2020,"Rep. Cartwright, Matt [D-PA-8]",2/28/20,,,,7,House - Natural Resources,3/9/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
